,Region,Zone,District,Enumeration area,Holders ID,Parcel,Field,Field Part,CROP,Owner Type,Extension,Irrigation Used,Seed Type,Any Damage,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,Reason for Not Using Fertilizer,Percent of Field in Use,Area Measure - Day,Area Measure - Month,Local Area Unit,Reason for Not Measuring Area,Production local unit,case$id,Farmers associations,Householde ID,Field Weight,Weight of Non-improved Seed,Local Area Amount,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Square meter,Production Of Condition in Kg
89260,13.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,40.0,14.0,1.0,5.0,50.0,20.0,1.3010101703081103e+18,17.0,81.0,24.84,2.0,10.0,3299.3,3299.3,3299.31,0.0
89262,13.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,5.0,50.0,10.0,1.3010101703095101e+18,17.0,95.0,24.84,8.0,30.0,30362.6,30362.6,30362.64,0.0
89263,13.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,26.0,1.0,5.0,50.0,10.0,1.3010101703095101e+18,17.0,95.0,24.84,12.0,40.0,22651.0,22651.0,22651.04,0.0
89265,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,27.0,1.0,5.0,50.0,10.0,1.3010101703095101e+18,17.0,95.0,24.84,6.0,20.0,23273.6,23271.0,23273.64,0.0
89266,13.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,60.0,27.0,1.0,5.0,50.0,10.0,1.3010101703095104e+18,17.0,95.0,24.84,8.0,30.0,27050.9,27050.9,27050.94,0.0
89267,13.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,70.0,26.0,1.0,5.0,50.0,20.0,1.3010101703095104e+18,17.0,95.0,24.84,3.0,10.0,7944.1,7944.1,7944.11,0.0
89268,13.0,1.0,1.0,3.0,1.0,5.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,10.0,20.0,1.0,5.0,50.0,10.0,1.3010101703095104e+18,17.0,95.0,24.84,0.5,10.0,1993.2,1993.2,1993.21,0.0
89269,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,5.0,50.0,10.0,1.3010101703109102e+18,17.0,109.0,24.84,1.0,10.0,8856.5,8856.5,8856.54,0.0
89270,13.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,26.0,1.0,5.0,50.0,10.0,1.3010101703109102e+18,17.0,109.0,24.84,5.0,35.0,16179.2,16179.2,16179.22,0.0
89272,13.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,70.0,26.0,1.0,5.0,50.0,20.0,1.3010101703109102e+18,17.0,109.0,24.84,1.0,5.0,3760.4,3760.4,3760.41,0.0
89273,13.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,5.0,50.0,20.0,1.3010101703109102e+18,17.0,109.0,24.84,1.0,1.2,2317.5,2317.5,2317.51,0.0
89274,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,5.0,50.0,10.0,1.3010101703109102e+18,17.0,109.0,24.84,2.0,20.0,16812.3,16182.3,16182.32,0.0
89275,13.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,22.0,1.0,5.0,50.0,10.0,1.3010101703109102e+18,17.0,109.0,24.84,3.0,40.0,10419.4,10419.4,10419.42,0.0
89276,13.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,20.0,22.0,1.0,5.0,50.0,10.0,1.30101017031161e+18,17.0,116.0,24.84,1.0,10.0,4320.8,4320.8,4320.81,0.0
89277,13.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,50.0,22.0,1.0,5.0,50.0,10.0,1.30101017031161e+18,17.0,116.0,24.84,3.0,30.0,16063.2,16063.2,16063.24,0.0
89279,13.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,2.0,2.0,5.0,50.0,10.0,1.3010101703116104e+18,17.0,116.0,24.84,1.0,10.0,12758.2,12758.2,12758.22,0.0
89280,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,27.0,1.0,5.0,50.0,20.0,1.3010101703130102e+18,17.0,130.0,24.84,9.0,30.0,11067.9,11067.9,11067.9,0.0
89281,13.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,27.0,1.0,5.0,50.0,20.0,1.3010101703130102e+18,17.0,130.0,24.84,6.0,20.0,12347.6,12347.6,12347.6,0.0
89282,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,5.0,50.0,20.0,1.3010101703130102e+18,17.0,130.0,24.84,15.0,50.0,34534.9,34534.9,34534.9,0.0
89283,13.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,5.0,50.0,20.0,1.3010101703130102e+18,17.0,130.0,24.84,9.0,40.0,22498.4,22498.4,22498.4,0.0
89284,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,2.0,2.0,5.0,50.0,10.0,1.3010101703146102e+18,17.0,146.0,24.84,6.0,20.0,30926.9,30926.9,30926.94,0.0
89286,13.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,10.0,2.0,2.0,5.0,50.0,20.0,1.3010101703146102e+18,17.0,146.0,24.84,1.0,10.0,1241.1,1241.1,1241.11,0.0
89287,13.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,22.0,1.0,5.0,50.0,10.0,1.3010101703146102e+18,17.0,146.0,24.84,4.0,40.0,31352.8,31352.8,31352.84,0.0
89288,13.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,28.0,1.0,5.0,52.0,10.0,1.3010101703146104e+18,17.0,146.0,24.84,30.0,140.0,10255.72,10250.02,10255.74,0.002
89289,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,50.0,23.0,1.0,5.0,50.0,10.0,1.3010101703154102e+18,17.0,154.0,24.84,2.0,20.0,12179.7,12179.7,12179.74,0.0
89290,13.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,60.0,23.0,1.0,5.0,50.0,10.0,1.3010101703154102e+18,17.0,154.0,24.84,1.0,20.0,12473.9,12473.9,12473.94,0.0
89291,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,22.0,1.0,5.0,50.0,10.0,1.3010101703154102e+18,17.0,154.0,24.84,1.5,10.0,14538.1,14538.1,14538.14,0.0
89293,13.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,80.0,28.0,1.0,5.0,50.0,10.0,1.3010101703154104e+18,17.0,154.0,24.84,2.0,20.0,15698.2,15698.2,15698.24,0.0
89295,13.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,28.0,1.0,5.0,50.0,20.0,1.3010101703154104e+18,17.0,154.0,24.84,0.5,5.0,5116.7,5116.7,5116.71,0.0
89296,13.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,28.0,1.0,6.0,50.0,20.0,1.3010101703154107e+18,17.0,154.0,24.84,0.5,10.0,1626.9,1626.9,1626.91,0.0
89297,13.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,28.0,1.0,6.0,50.0,20.0,1.3010101703154107e+18,17.0,154.0,24.84,0.5,10.0,863.1,863.1,863.11,0.0
89298,13.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,70.0,28.0,1.0,5.0,50.0,20.0,1.3010101703154107e+18,17.0,154.0,24.84,1.0,2.5,1860.7,1860.7,1860.71,0.0
89300,13.0,1.0,1.0,3.0,1.0,9.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,80.0,99.0,99.0,5.0,50.0,20.0,1.301010170315411e+18,17.0,154.0,24.84,0.5,2.5,2818.6,2818.6,2818.61,0.0
89301,13.0,1.0,1.0,3.0,1.0,9.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,50.0,28.0,1.0,5.0,50.0,20.0,1.301010170315411e+18,17.0,154.0,24.84,0.5,2.5,2890.2,2890.2,2890.21,0.0
89302,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,2.0,2.0,5.0,50.0,10.0,1.30101017031681e+18,17.0,168.0,24.84,7.0,30.0,29628.6,29628.6,29628.64,0.0
89303,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,2.0,2.0,5.0,50.0,10.0,1.3010101703168102e+18,17.0,168.0,24.84,4.0,20.0,5306.0,5306.0,5306.02,0.0
89304,13.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,60.0,28.0,1.0,5.0,50.0,10.0,1.3010101703168102e+18,17.0,168.0,24.84,10.0,60.0,40587.2,40587.2,40587.22,0.0
89305,13.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,70.0,7.0,2.0,5.0,50.0,10.0,1.3010101703168105e+18,17.0,168.0,24.84,3.0,10.0,6734.8,6734.8,6734.82,0.0
89306,13.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,7.0,2.0,5.0,50.0,10.0,1.3010101703168105e+18,17.0,168.0,24.84,4.0,20.0,11872.1,11872.1,11872.12,0.0
89307,13.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,2.0,2.0,5.0,50.0,10.0,1.3010101703168108e+18,17.0,168.0,24.84,1.0,1.2,1832.3,1832.3,1832.32,0.0
89309,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,22.0,1.0,5.0,51.0,10.0,1.3010101703182103e+18,17.0,182.0,24.84,18.0,60.0,8558.21,8555.61,8558.24,0.001
90135,14.0,6.0,26.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,23.0,1.0,2.0,50.0,10.0,1.4062600601213107e+18,6.0,213.0,24.35,14.0,5.0,21294.1,21294.1,21294.11,0.0
90240,15.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,75.0,14.0,1.0,2.0,50.0,50.0,1.50102001010031e+18,1.0,3.0,23.72,1.45,2.5,2079.2,2079.2,2079.2,0.0
90241,15.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,75.0,2.0,2.0,2.0,50.0,50.0,1.5010200101003103e+18,1.0,3.0,23.72,3.8,20.0,14871.8,14871.8,14871.8,0.0
90243,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,70.0,2.0,2.0,2.0,50.0,50.0,1.50102001010171e+18,1.0,17.0,23.72,11.4,20.0,15056.7,15056.7,15056.7,0.0
90245,15.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,80.0,2.0,2.0,2.0,50.0,50.0,1.5010200101017103e+18,1.0,17.0,23.72,2.6,15.0,13073.7,13073.7,13073.7,0.0
90247,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,1.0,2.0,2.0,50.0,50.0,1.5010200101031101e+18,1.0,31.0,23.72,1.425,15.0,18153.0,18153.0,18153.0,0.0
90248,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,1.0,2.0,2.0,50.0,50.0,1.50102001010381e+18,1.0,38.0,23.72,2.85,20.0,21447.9,21447.9,21447.9,0.0
90250,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,15.0,2.0,2.0,50.0,50.0,1.5010200101066102e+18,1.0,66.0,23.72,5.7,25.0,24671.1,24671.1,24671.1,0.0
90251,15.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,15.0,2.0,2.0,50.0,50.0,1.5010200101066102e+18,1.0,66.0,23.72,1.9,5.0,5468.2,5468.2,5468.2,0.0
90252,15.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,30.0,1.0,2.0,50.0,50.0,1.50102001010731e+18,1.0,73.0,23.72,3.8,30.0,31840.7,31840.7,31840.7,0.0
90253,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,4.0,1.0,2.0,50.0,50.0,1.5010200101087101e+18,1.0,87.0,23.72,3.8,30.0,3034.2,30344.2,30344.2,0.0
90254,15.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,90.0,4.0,2.0,2.0,50.0,50.0,1.5010200101087101e+18,1.0,87.0,23.72,1.9,15.0,14484.6,11901.8,14484.6,0.0
90256,15.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,50.0,26.0,1.0,2.0,50.0,50.0,1.5010200101101102e+18,1.0,101.0,23.72,0.95,5.0,14544.288280554496,0.0,2980.5,0.0
90257,15.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,24.0,1.0,2.0,50.0,50.0,1.5010200101109102e+18,1.0,109.0,23.72,0.475,5.0,5249.5,5249.5,5249.5,0.0
90258,15.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,50.0,15.0,1.0,2.0,50.0,50.0,1.5010200101109102e+18,1.0,109.0,23.72,1.9,15.0,8099.1,8099.1,8099.1,0.0
90259,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,95.0,17.0,2.0,2.0,50.0,50.0,1.50102001011231e+18,1.0,123.0,23.72,0.3,7.5,7542.5,7542.5,7542.5,0.0
90260,15.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,90.0,17.0,2.0,2.0,50.0,50.0,1.5010200101123103e+18,1.0,123.0,23.72,0.375,7.5,7694.6,7694.6,7694.6,0.0
90261,15.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,17.0,2.0,2.0,50.0,50.0,1.5010200101123103e+18,1.0,123.0,23.72,0.95,20.0,21912.8,21912.8,21912.8,0.0
90262,15.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,17.0,2.0,2.0,50.0,50.0,1.5010200101123105e+18,1.0,123.0,23.72,1.9,20.0,14544.288280554496,0.0,20168.6,0.0
90263,15.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,80.0,21.0,2.0,2.0,50.0,50.0,1.50102001011371e+18,1.0,137.0,23.72,3.8,15.0,13302.8,13302.8,13302.8,0.0
90264,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,95.0,10.0,2.0,2.0,50.0,50.0,1.50102001011441e+18,1.0,144.0,23.72,9.5,32.5,31484.3,31484.3,31484.3,0.0
90266,15.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,95.0,10.0,2.0,2.0,50.0,50.0,1.5010200101144102e+18,1.0,144.0,23.72,9.5,17.5,16804.0,16804.0,16804.0,0.0
90268,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,9.0,2.0,2.0,50.0,50.0,1.5010200101175101e+18,1.0,175.0,23.72,3.8,40.0,39739.6,39739.6,39739.6,0.0
90269,15.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,8.0,1.0,2.0,50.0,80.0,1.50102001030111e+18,1.0,11.0,25.64,4.5,30.0,31870.9,31866.0,31870.91,0.0
90270,15.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,8.0,1.0,2.0,50.0,80.0,1.5010200103039101e+18,1.0,39.0,25.64,4.5,45.0,44642.1,44635.8,44642.11,0.0
90271,15.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,75.0,8.0,1.0,2.0,50.0,20.0,1.5010200103039101e+18,1.0,39.0,25.64,0.4,10.0,6104.1,6104.1,6104.12,0.0
90272,15.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,8.0,1.0,2.0,50.0,20.0,1.50102001030671e+18,1.0,67.0,25.64,9.5,25.0,29180.3,29170.8,29180.32,0.0
90273,15.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,25.0,8.0,1.0,2.0,50.0,20.0,1.50102001030671e+18,1.0,67.0,25.64,3.8,10.0,2181.3,2181.3,2181.32,0.0
90274,15.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,95.0,8.0,1.0,2.0,50.0,10.0,1.5010200103067103e+18,1.0,67.0,25.64,9.5,20.0,19811.7,19811.7,19811.72,0.0
90275,15.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,8.0,1.0,2.0,50.0,20.0,1.5010200103067103e+18,1.0,67.0,25.64,0.32,2.5,2118.7,2118.7,2118.72,0.0
90276,15.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,9.0,1.0,2.0,50.0,20.0,1.50102001030811e+18,1.0,81.0,25.64,3.8,10.0,9668.6,9668.6,9668.62,0.0
90277,15.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,9.0,1.0,2.0,50.0,20.0,1.5010200103081103e+18,1.0,81.0,25.64,0.95,5.0,4125.5,4125.5,4125.52,0.0
90278,15.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,9.0,1.0,2.0,50.0,20.0,1.5010200103109102e+18,1.0,109.0,25.64,2.85,20.0,14535.7,14535.7,14535.72,0.0
90279,15.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,9.0,1.0,2.0,50.0,20.0,1.5010200103138102e+18,1.0,138.0,25.64,5.7,10.0,11131.1,11131.1,11131.12,0.0
90280,15.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,9.0,1.0,2.0,50.0,20.0,1.50102001031521e+18,1.0,152.0,25.64,2.39,20.0,21139.5,21142.2,21139.52,0.0
90281,15.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,9.0,1.0,2.0,50.0,50.0,1.50102001031521e+18,1.0,152.0,25.64,0.16,1.4,1303.7,1303.7,1303.7,0.0
90282,15.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,9.0,1.0,2.0,50.0,20.0,1.5010200103152102e+18,1.0,152.0,25.64,1.94,20.0,19761.6,19761.6,19761.62,0.0
90283,15.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,9.0,1.0,2.0,50.0,20.0,1.5010200103152102e+18,1.0,152.0,25.64,0.25,5.0,4748.8,4748.8,4748.82,0.0
90284,15.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,9.0,1.0,2.0,50.0,20.0,1.50102001031801e+18,1.0,180.0,25.64,7.6,30.0,30857.9,30857.9,30857.92,0.0
90285,15.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,9.0,1.0,2.0,1.0,20.0,1.50102001031801e+18,1.0,180.0,25.64,5.7,40.0,14544.288280554496,0.0,16043.52,0.0
90286,15.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,85.0,9.0,1.0,2.0,50.0,90.0,1.50102001032081e+18,1.0,208.0,25.64,3.8,20.0,15323.0,15317.0,15323.09,0.0
90287,15.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,70.0,9.0,1.0,2.0,50.0,20.0,1.50102001032081e+18,1.0,208.0,25.64,5.7,42.5,29517.3,29511.3,29517.32,0.0
90288,15.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,15.0,1.0,2.0,50.0,20.0,1.50102001032221e+18,1.0,222.0,25.64,3.8,22.5,16124.6,16113.4,16124.62,0.0
90289,15.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,15.0,1.0,2.0,50.0,20.0,1.5010200103222103e+18,1.0,222.0,25.64,0.675,5.0,4992.9,4992.9,4992.92,0.0
90290,15.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,15.0,1.0,2.0,50.0,20.0,1.5010200103222103e+18,1.0,222.0,25.64,3.8,20.0,18640.7,18640.7,18640.72,0.0
90291,15.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,80.0,15.0,1.0,2.0,50.0,20.0,1.5010200103222103e+18,1.0,222.0,25.64,5.7,35.0,28541.5,28541.5,28541.52,0.0
90292,15.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,15.0,1.0,2.0,50.0,20.0,1.5010200103250102e+18,1.0,250.0,25.64,0.5,3.0,3402.1,3402.1,3402.12,0.0
90293,15.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,75.0,15.0,1.0,2.0,50.0,20.0,1.5010200103250102e+18,1.0,250.0,25.64,1.425,20.0,14191.2,14191.2,14191.22,0.0
90295,15.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,15.0,1.0,2.0,50.0,20.0,1.5010200103250102e+18,1.0,250.0,25.64,2.85,20.0,18106.7,18106.7,18106.72,0.0
90296,15.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,75.0,15.0,1.0,2.0,50.0,20.0,1.5010200103250102e+18,1.0,250.0,25.64,2.85,25.0,17880.2,17880.2,17880.22,0.0
