,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Extenstion Program,Irrigation used?,Is the Soil Erosion,Measures taken to prevent Soil Erosion,SEED TYPE,Is there Damage?,Measure taken to prevent damage,Damage measure taken type,Fertilizer Used?,Fertilizer Type,How many times do you produce crops,What was the field used for?,APERCENT,Household Id,Sampling Weight,Weight of non-improved seed,"If Chemical Fertilizer,Quantity in KG",CERROR,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
266,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,18.0,285.36,0.71,0.0,1.42,173.4,14.045000000000002,0.0
269,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,28.0,285.36,0.71,0.0,1.16,337.33,27.324000000000005,0.0
271,1.0,1.0,2.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,33.0,285.36,9.23,0.0,2.32,2315.31,187.54000000000002,0.0
273,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,48.0,285.36,2.485,0.0,1.47,1285.8700000000001,104.155,0.0
275,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,58.0,285.36,1.42,0.0,2.02,734.78,59.516999999999996,0.0
279,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,78.0,285.36,1.042,5.022,0.92,688.33,55.754999999999995,5.022
281,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,78.0,285.36,2.84,5.022,2.95,1185.71,96.043,5.022
285,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,88.0,285.36,1.11,0.0,2.33,396.33000000000004,32.103,0.0
288,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,88.0,285.36,2.013,0.0,1.96,805.6199999999999,65.255,0.0
290,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,93.0,285.36,2.84,0.0,1.92,888.82,71.994,0.0
292,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,93.0,285.36,0.71,0.0,1.87,246.77999999999997,19.988999999999997,0.0
293,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,103.0,285.36,2.013,0.0,1.57,2840.33,230.06699999999998,0.0
295,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,103.0,285.36,1.0,0.0,1.23,358.46999999999997,29.036,0.0
297,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,108.0,285.36,2.2,0.0,1.96,805.6199999999999,65.255,0.0
299,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,118.0,285.36,1.4,3.048,2.49,224.54,18.188,3.048
302,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,50.0,118.0,285.36,2.13,2.061,1.57,569.42,46.123000000000005,2.061
305,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,133.0,285.36,3.55,2.58,1.06,2097.75,169.918,2.58
308,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,138.0,285.36,2.48,2.061,2.26,716.1099999999999,58.00500000000001,2.061
313,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,148.0,285.36,2.84,8.7,1.33,1475.7600000000002,119.537,8.7
317,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,2.0,290.82,2.16,0.78,1.55,205.84,35.815999999999995,0.78
318,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,2.0,290.82,2.16,0.78,0.92,699.5899999999999,121.729,0.78
319,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,2.0,290.82,2.88,0.78,0.68,655.98,114.141,0.78
320,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,10.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,2.0,290.82,12.24,25.0,1.06,2074.38,360.942,25.0
322,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,13.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,2.0,290.82,2.16,3.12,0.84,487.93,84.89999999999999,3.12
323,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,15.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,2.0,290.82,2.88,0.78,1.94,473.82,82.44500000000001,0.78
324,1.0,1.0,2.0,8.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,12.0,290.82,12.96,9.36,1.49,4048.0,704.3519999999999,9.36
328,1.0,1.0,2.0,8.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,12.0,290.82,2.16,1.56,0.59,525.03,91.355,1.56
329,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,17.0,290.82,5.04,0.0,2.84,1671.7299999999998,290.881,0.0
332,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,17.0,290.82,1.44,3.9,0.66,738.2900000000001,128.462,3.9
333,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,27.0,290.82,2.88,0.0,0.8,871.26,151.599,0.0
335,1.0,1.0,2.0,8.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,32.0,290.82,2.88,1.56,1.15,314.65,54.749,1.56
337,1.0,1.0,2.0,8.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,32.0,290.82,3.6,7.8,1.57,546.87,95.15499999999999,7.8
338,1.0,1.0,2.0,8.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,42.0,290.82,2.88,7.8,1.68,294.71,51.28,7.8
339,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,47.0,290.82,5.76,0.0,0.76,1132.78,197.10399999999998,0.0
348,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,72.0,290.82,7.2,12.5,0.9,209.22,36.404,12.5
349,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,72.0,290.82,1.44,1.56,0.61,341.67999999999995,59.45199999999999,1.56
350,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,72.0,290.82,0.72,0.78,3.88,240.63000000000002,41.870000000000005,0.78
352,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,77.0,290.82,1.44,2.34,1.23,281.29,48.943999999999996,2.34
353,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,77.0,290.82,5.04,7.8,1.17,512.03,89.093,7.8
357,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,15.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,77.0,290.82,2.88,3.9,2.35,370.12,64.401,3.9
358,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,18.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,77.0,290.82,0.72,0.0,1.35,195.44,34.007,0.0
359,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,20.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,77.0,290.82,1.44,0.78,1.61,474.86,82.626,0.78
366,1.0,1.0,2.0,8.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,102.0,290.82,1.44,0.0,2.79,612.87,106.639,0.0
371,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,117.0,290.82,11.44,0.0,1.16,1014.5899999999999,176.539,0.0
377,1.0,1.0,2.0,8.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,132.0,290.82,12.96,12.5,1.28,2214.9,385.393,12.5
383,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,4.0,309.93,5.59,0.0,0.43,1891.2499999999998,336.643,0.0
384,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,4.0,309.93,0.72,0.0,1.62,358.06,63.735,0.0
388,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,16.0,309.93,8.65,0.0,0.78,2424.08,431.48600000000005,0.0
391,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,16.0,309.93,1.15,0.0,1.89,466.06,82.95899999999999,0.0
395,1.0,1.0,2.0,12.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,21.0,309.93,6.23,0.0,0.63,1793.47,319.238,0.0
396,1.0,1.0,2.0,12.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,21.0,309.93,4.1,0.0,1.58,1204.81,214.456,0.0
397,1.0,1.0,2.0,12.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,32.0,309.93,2.73,0.0,2.66,935.91,166.59199999999998,0.0
398,1.0,1.0,2.0,12.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,32.0,309.93,1.12,0.0,0.66,480.12,85.46099999999998,0.0
401,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,37.0,309.93,3.04,0.0,1.49,1066.57,189.849,0.0
402,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,37.0,309.93,6.57,0.0,2.14,2434.52,433.345,0.0
407,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,47.0,309.93,1.04,0.0,1.44,560.65,99.79599999999999,0.0
408,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,47.0,309.93,1.0,0.0,0.54,619.86,110.33500000000001,0.0
410,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,52.0,309.93,4.14,0.0,1.24,1415.02,251.87400000000002,0.0
411,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,52.0,309.93,3.87,0.0,1.44,1186.6699999999998,211.22699999999998,0.0
416,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,63.0,309.93,4.68,0.0,1.07,1453.6599999999999,258.751,0.0
417,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,63.0,309.93,3.97,0.0,0.19,1209.0,215.20199999999997,0.0
418,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,63.0,309.93,12.35,0.0,1.62,3066.18,545.7800000000001,0.0
422,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,68.0,309.93,1.0,0.0,2.49,449.08,79.93599999999999,0.0
423,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,68.0,309.93,4.11,0.0,1.57,1138.83,202.712,0.0
426,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,78.0,309.93,6.22,0.0,1.06,2097.75,373.40000000000003,0.0
427,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,78.0,309.93,3.87,0.0,2.32,1390.74,247.552,0.0
428,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,78.0,309.93,6.65,0.0,0.19,2592.5,461.46500000000003,0.0
431,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,83.0,309.93,7.45,0.0,1.44,2765.63,492.282,0.0
432,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,83.0,309.93,4.12,0.0,1.76,1188.8700000000001,211.619,0.0
435,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,94.0,309.93,4.18,10.0,1.2,1631.18,290.35,10.0
439,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,99.0,309.93,18.2,0.0,0.4,3419.4900000000002,608.669,0.0
440,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,99.0,309.93,8.34,0.0,1.43,2298.92,409.208,0.0
446,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,109.0,309.93,3.4,0.0,2.07,1050.99,187.076,0.0
447,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,109.0,309.93,4.91,0.0,1.91,1676.3500000000001,298.39,0.0
448,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,109.0,309.93,3.68,0.0,1.49,1066.57,189.849,0.0
451,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,114.0,309.93,2.49,0.0,3.81,927.9999999999999,165.184,0.0
452,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,114.0,309.93,1.42,0.0,0.64,551.46,98.16,0.0
453,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,10.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,114.0,309.93,4.12,0.0,3.11,1116.67,198.767,0.0
459,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,11.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,124.0,309.93,3.86,0.0,0.24,991.31,176.453,0.0
460,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,13.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,124.0,309.93,5.12,0.0,1.2,1283.6100000000001,228.483,0.0
461,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,15.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,124.0,309.93,5.25,0.0,2.25,1294.11,230.35199999999998,0.0
463,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,129.0,309.93,4.15,6.13,2.68,1014.94,180.659,6.13
464,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,129.0,309.93,7.3,0.0,1.58,2961.7799999999997,527.197,0.0
471,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,139.0,309.93,1.98,0.0,1.87,616.47,109.73200000000001,0.0
472,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,139.0,309.93,5.97,0.0,1.85,1458.08,259.538,0.0
473,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,139.0,309.93,10.44,0.0,4.87,3536.95,629.577,0.0
475,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,144.0,309.93,7.42,0.0,0.76,2306.4100000000003,410.541,0.0
476,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,144.0,309.93,2.73,0.0,1.79,730.6500000000001,130.05599999999998,0.0
477,1.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,144.0,309.93,1.96,0.0,0.7,448.7,79.869,0.0
480,1.0,1.0,2.0,12.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,149.0,309.93,4.13,10.24,1.01,1057.27,188.19400000000002,10.24
481,1.0,1.0,2.0,19.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,6.0,298.04,0.72,0.0,1.24,254.66,19.609,0.0
484,1.0,1.0,2.0,19.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,18.0,298.04,0.72,0.0,1.58,274.07,21.102999999999998,0.0
487,1.0,1.0,2.0,19.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,24.0,298.04,2.88,0.0,0.18,843.87,64.97800000000001,0.0
489,1.0,1.0,2.0,19.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,36.0,298.04,0.72,0.0,0.88,473.85999999999996,36.486999999999995,0.0
494,1.0,1.0,2.0,19.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,42.0,298.04,2.88,0.0,1.26,290.12,22.339000000000002,0.0
497,1.0,1.0,2.0,19.0,7.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,54.0,298.04,0.72,0.0,0.81,112.49000000000001,8.662,0.0
498,1.0,1.0,2.0,19.0,7.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,54.0,298.04,0.72,0.0,1.64,114.24,8.796000000000001,0.0
501,1.0,1.0,2.0,19.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,60.0,298.04,2.88,0.0,0.63,348.6,26.842,0.0
505,1.0,1.0,2.0,19.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,60.0,72.0,298.04,2.16,0.0,1.01,503.11,38.739000000000004,0.0
512,1.0,1.0,2.0,19.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,78.0,298.04,1.54,0.0,0.41,667.98,51.434000000000005,0.0
