,Region,Zone,District,Enumeration area,Head Sex,Holder Number,PARCEL,Field,part,Field Type,CROP,OWN TYPE,Packed under extension?,Used Irrigation?,Prevention for soil erosion?,Measure for Errosion,SEEDTYPE,DAMAGE,Damage measure,Damage type,Ferilizer,Double cropping?,Previous state of field,Percent share of mixed crops,Land Utilization,Farmers Association,Household Number,Enumeration area sample weight,Weight of Indigenous seed,Closure error,Area in Square meter,Production Of Condition in Kg
27193,3.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,140.0,597.52,6.037,230.0,356.83,30.687000000000005
27194,3.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,145.0,597.52,19.01,213.0,2051.39,176.42
27195,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,145.0,597.52,7.03,315.0,646.96,55.639
27196,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,150.0,597.52,7.28,164.0,136.59,11.747
27197,3.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,150.0,597.52,3.64,28.0,763.8000000000001,65.687
27198,3.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,4.0,526.2,13.65,20.0,852.29,76.706
27205,3.0,4.0,4.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,9.0,526.2,13.86,142.0,2002.37,180.213
27206,3.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,9.0,526.2,15.85,172.0,1169.6,105.264
27210,3.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,24.0,526.2,2.18,262.0,214.38,19.294
27212,3.0,4.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,24.0,526.2,23.58,18.0,1719.58,154.762
27214,3.0,4.0,4.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,24.0,526.2,7.64,271.0,430.58,38.751999999999995
27219,3.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,24.0,526.2,3.21,82.0,131.97,11.877
27222,3.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,34.0,526.2,3.25,87.0,389.51,35.056
27225,3.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,49.0,526.2,12.35,126.0,1068.78,96.19
27227,3.0,4.0,4.0,3.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,49.0,526.2,11.42,349.0,251.37,22.623
27228,3.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,54.0,526.2,25.55,217.0,2708.56,243.77
27234,3.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,64.0,526.2,5.48,124.0,399.40999999999997,35.947
27235,3.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,64.0,526.2,8.54,310.0,567.4300000000001,51.06900000000001
27236,3.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,64.0,526.2,5.16,158.0,365.66,32.909
27239,3.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,74.0,526.2,17.29,269.0,1022.42,92.018
27240,3.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,74.0,526.2,6.35,116.0,510.81,45.973
27245,3.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,110.0,526.2,21.01,125.0,1402.92,126.26300000000002
27251,3.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,120.0,526.2,2.25,210.0,142.48,12.823
27254,3.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,135.0,526.2,4.16,286.0,385.0,34.65
27256,3.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,135.0,526.2,28.85,175.0,1045.69,94.112
27270,3.0,4.0,4.0,3.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,67.0,1.0,18.0,145.0,526.2,4.35,173.0,213.29999999999998,19.197
27273,3.0,4.0,4.0,3.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,145.0,526.2,2.54,101.0,235.26,21.173000000000002
27274,3.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,150.0,526.2,8.54,68.0,772.37,69.513
27279,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,4.0,502.55,12.1,81.0,495.0,77.22
27280,3.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,12.0,502.55,10.37,106.0,258.81,40.373999999999995
27284,3.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,28.0,502.55,17.34,63.0,1034.41,161.368
27287,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,28.0,502.55,14.0,152.0,505.15999999999997,78.80499999999999
27289,3.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,36.0,502.55,12.32,180.0,1277.07,199.22299999999998
27293,3.0,4.0,4.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,36.0,502.55,20.34,9.0,1742.34,271.805
27294,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,52.0,502.55,8.34,80.0,256.68,40.042
27299,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,60.0,502.55,20.34,73.0,1671.84,260.807
27301,3.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,60.0,502.55,6.37,228.0,525.45,81.96999999999998
27303,3.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,76.0,502.55,15.27,75.0,780.48,121.755
27305,3.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,76.0,502.55,14.42,5.0,1359.57,212.093
27307,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,100.0,502.55,10.33,48.0,165.48,25.814999999999998
27309,3.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,100.0,502.55,14.72,384.0,1227.47,191.48499999999999
27312,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,116.0,502.55,10.47,138.0,695.4399999999999,108.48900000000002
27313,3.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,124.0,502.55,15.48,152.0,520.15,81.143
27316,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,140.0,502.55,12.33,283.0,1206.98,188.28900000000002
27317,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,140.0,502.55,14.21,123.0,610.91,95.302
27319,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,148.0,502.55,12.42,64.0,519.71,81.075
27321,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,164.0,502.55,12.37,99.0,700.9799999999999,109.353
27323,3.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,164.0,502.55,12.37,126.0,915.33,142.791
27324,3.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,180.0,502.55,11.21,45.0,528.29,82.413
27332,3.0,4.0,4.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,196.0,502.55,18.33,71.0,440.12999999999994,68.66
27334,3.0,4.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,204.0,502.55,10.32,254.0,390.65999999999997,60.94299999999999
27337,3.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,220.0,502.55,14.22,131.0,680.3199999999999,106.13
27340,3.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,228.0,502.55,12.22,30.0,387.71,60.483
27343,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,236.0,502.55,10.42,108.0,1195.07,186.431
27379,3.0,4.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,4.0,73.0,567.68,1.2,50.0,130.21,13.411999999999999
27412,3.0,4.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,90.0,1.0,4.0,164.0,567.68,1.03,37.0,141.39000000000001,14.562999999999999
27456,3.0,4.0,5.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,12.0,12.0,549.21,1.26,94.0,188.77,19.442999999999998
27660,3.0,4.0,9.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,28.0,465.12,1.0,174.0,97.17999999999999,16.131999999999998
27709,3.0,4.0,9.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,154.0,465.12,1.5,216.0,113.79,18.889
27749,3.0,4.0,9.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,20.0,61.0,492.2,7.0,135.0,336.64,32.99100000000001
27779,3.0,4.0,9.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,20.0,163.0,492.2,12.509210509400612,308.0,111.61000000000001,10.938
27784,3.0,4.0,9.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,20.0,175.0,492.2,10.0,66.0,575.54,56.403000000000006
27786,3.0,4.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,24.0,3.0,435.56,3.64,128.8621416737788,785.02,89.49199999999999
27821,3.0,4.0,9.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,24.0,111.0,435.56,5.46,52.0,903.24,102.969
27824,3.0,4.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,24.0,115.0,435.56,4.16,233.0,666.7900000000001,76.01400000000001
27908,3.0,4.0,10.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,62.0,507.79,3.99,424.0,409.32000000000005,58.94199999999999
27926,3.0,4.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,93.0,507.79,15.96,289.0,1547.9299999999998,222.902
27980,3.0,4.0,10.0,1.0,1.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,164.0,507.79,5.32,307.0,155.45,22.385
27986,3.0,4.0,10.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,174.0,507.79,5.32,431.0,440.96000000000004,63.498
27993,3.0,4.0,10.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,201.0,507.79,1.33,247.0,99.53,14.332
28024,3.0,4.0,10.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,88.0,529.69,4.51,313.0,473.57000000000005,73.40299999999999
28027,3.0,4.0,10.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,88.0,529.69,2.25,108.0,158.16,24.514999999999997
28038,3.0,4.0,10.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,104.0,529.69,30.8,216.0,547.5,84.863
28039,3.0,4.0,10.0,3.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,104.0,529.69,2.35,146.0,1139.0,176.545
28040,3.0,4.0,10.0,3.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,104.0,529.69,3.15,472.0,460.03000000000003,71.30499999999999
28064,3.0,4.0,10.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,152.0,529.69,2.8,313.0,140.69,21.807
28065,3.0,4.0,10.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,152.0,529.69,0.83,140.0,113.42,17.580000000000002
28067,3.0,4.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,168.0,529.69,1.1,182.0,178.28,27.633000000000003
28102,3.0,4.0,10.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,201.0,529.69,2.2,33.0,705.76,109.39299999999999
28105,3.0,4.0,10.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,217.0,529.69,3.35,190.0,240.41,37.263999999999996
28110,3.0,4.0,10.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,225.0,529.69,7.1,289.0,1031.81,159.931
28131,3.0,4.0,10.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,4.0,566.86,13.92,93.0,2270.1,231.55
28132,3.0,4.0,10.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,4.0,566.86,10.08,276.0,1365.27,139.258
28133,3.0,4.0,10.0,4.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,4.0,566.86,10.48,103.0,848.68,86.565
28134,3.0,4.0,10.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,27.0,9.0,566.86,13.92,114.0,1242.31,126.71600000000001
28135,3.0,4.0,10.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,19.0,566.86,8.96,208.0,567.76,57.912
28136,3.0,4.0,10.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,19.0,566.86,41.76,130.0,3438.1,350.68600000000004
28137,3.0,4.0,10.0,4.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,34.0,566.86,6.96,436.0,293.87,29.975
28138,3.0,4.0,10.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,34.0,566.86,12.32,215.0,718.57,73.294
28139,3.0,4.0,10.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,49.0,566.86,14.64,305.0,948.26,96.723
28140,3.0,4.0,10.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,27.0,54.0,566.86,6.96,125.0,247.13,25.207
28141,3.0,4.0,10.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,54.0,566.86,13.92,348.0,424.43,43.292
28142,3.0,4.0,10.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,54.0,566.86,13.25,223.0,961.31,98.054
28143,3.0,4.0,10.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,54.0,566.86,50.0,23.0,1715.31,174.96200000000002
28144,3.0,4.0,10.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,64.0,566.86,8.12,98.0,568.62,57.999
28145,3.0,4.0,10.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,64.0,566.86,11.6,66.0,865.35,88.26599999999999
28146,3.0,4.0,10.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,64.0,566.86,8.52,213.0,497.75,50.771
28147,3.0,4.0,10.0,4.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,74.0,566.86,6.96,358.0,502.41,51.246
28148,3.0,4.0,10.0,4.0,2.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,74.0,566.86,4.5,343.0,517.5600000000001,52.791
28149,3.0,4.0,10.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,79.0,566.86,10.8,232.0,510.67,52.088
28150,3.0,4.0,10.0,4.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,79.0,566.86,10.2,331.0,1618.7099999999998,165.10799999999998
28151,3.0,4.0,10.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,27.0,89.0,566.86,18.12,428.0,1161.1499999999999,118.437
28152,3.0,4.0,10.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,27.0,89.0,566.86,4.82,408.0,829.13,84.57100000000001
