,Region,Zone,District,Enumeration area,Head Sex,Holder Number,PARCEL,Field,part,Field Type,CROP,OWN TYPE,Packed under extension?,Used Irrigation?,Prevention for soil erosion?,Measure for Errosion,SEEDTYPE,DAMAGE,Damage measure,Damage type,Ferilizer,Double cropping?,Previous state of field,Percent share of mixed crops,Land Utilization,Farmers Association,Household Number,Enumeration area sample weight,Weight of Indigenous seed,Closure error,Area in Square meter,Production Of Condition in Kg
44228,3.0,8.0,6.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,28.0,92.0,154.08,1.4,188.0,234.67,25.579
44230,3.0,8.0,6.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,92.0,154.08,9.72,128.8621416737788,1885.3200000000002,205.50000000000003
44233,3.0,8.0,6.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,99.0,154.08,45.92,196.0,2135.93,232.816
44243,3.0,8.0,6.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,129.0,154.08,76.8,139.0,1876.58,204.547
44244,3.0,8.0,6.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,129.0,154.08,43.2,111.0,1293.95,141.04100000000003
44250,3.0,8.0,6.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,137.0,154.08,2.8,353.0,320.4,34.924
44251,3.0,8.0,6.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,137.0,154.08,63.2,91.0,3352.73,365.44800000000004
44273,3.0,8.0,6.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,211.0,154.08,38.4,128.8621416737788,1885.3200000000002,205.50000000000003
44274,3.0,8.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,220.0,154.08,78.8,60.0,5054.6,550.951
44297,3.0,8.0,6.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,45.0,157.46,25.0,497.0,4365.75,397.28299999999996
44298,3.0,8.0,6.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,66.0,157.46,16.46,96.0,4171.67,379.622
44312,3.0,8.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,146.0,157.46,26.67,156.0,5439.9,495.031
44314,3.0,8.0,6.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,146.0,157.46,3.33,84.0,1501.6299999999999,136.648
44315,3.0,8.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,157.0,157.46,15.67,135.0,2432.79,221.38400000000001
44318,3.0,8.0,6.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,157.0,157.46,8.34,209.0,1919.57,174.68099999999998
44323,3.0,8.0,6.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,241.0,157.46,12.67,327.0,1912.3000000000002,174.019
44331,3.0,8.0,6.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,261.0,157.46,15.0,245.0,4395.37,399.979
44335,3.0,8.0,6.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,271.0,157.46,33.34,284.0,4703.11,427.98299999999995
44338,3.0,8.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,281.0,157.46,20.0,221.0,4384.73,399.01000000000005
44341,3.0,8.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,291.0,157.46,8.68,498.0,4365.75,397.28299999999996
44347,3.0,8.0,6.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,301.0,157.46,33.34,72.0,5304.51,482.71
44352,3.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,20.0,163.03,58.68,82.0,3976.2,441.35800000000006
44361,3.0,8.0,6.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,28.0,163.03,29.73,35.0,1195.55,132.706
44362,3.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,32.0,163.03,6.13,242.0,228.19,25.329
44363,3.0,8.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,32.0,163.03,21.91,63.0,1805.93,200.45799999999997
44378,3.0,8.0,6.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,44.0,163.03,38.26,334.0,2431.76,269.925
44379,3.0,8.0,6.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,44.0,163.03,3.28,182.0,277.22,30.771000000000004
44381,3.0,8.0,6.0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,44.0,163.03,31.31,112.0,2735.07,303.593
44386,3.0,8.0,6.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,52.0,163.03,12.509210509400612,154.0,740.9699999999999,82.248
44397,3.0,8.0,6.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,72.0,163.03,43.72,172.0,3142.98,348.871
44405,3.0,8.0,6.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,76.0,163.03,53.09,199.0,2729.96,303.026
44410,3.0,8.0,6.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,88.0,163.03,18.13,128.8621416737788,1725.3899999999999,191.518
44417,3.0,8.0,6.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,104.0,163.03,63.4,128.8621416737788,1725.3899999999999,191.518
44424,3.0,8.0,6.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,112.0,163.03,32.4,128.8621416737788,1725.3899999999999,191.518
44427,3.0,8.0,6.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,116.0,163.03,12.1,99.0,539.47,59.88100000000001
44429,3.0,8.0,6.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,38.0,116.0,163.03,12.61,105.0,901.32,100.047
44625,3.0,9.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,20.0,176.0,266.35,13.0,79.0,1616.87,232.829
44709,3.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,33.0,56.0,233.25,37.0,23.0,2318.2400000000002,55.638
44713,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,9.0,100.0,1.0,33.0,79.0,233.25,20.0,91.0,1028.6,24.686
44715,3.0,9.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,33.0,79.0,233.25,20.0,27.0,1328.7199999999998,31.889
44757,3.0,9.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,33.0,201.0,233.25,27.0,4.0,2036.49,48.876
44760,3.0,9.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,33.0,211.0,233.25,70.0,67.0,3765.0499999999997,90.36099999999999
44843,3.0,9.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,91.0,79.0,255.84,15.0,163.0,1002.44,54.132000000000005
44956,3.0,9.0,2.0,2.0,1.0,1.0,1.0,15.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,60.0,1.0,21.0,8.0,269.58,5.28,45.0,263.59000000000003,26.886
44966,3.0,9.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,21.0,19.0,269.58,14.28,10.0,1706.77,174.091
44984,3.0,9.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,21.0,38.0,269.58,15.3,19.0,845.5999999999999,86.251
44997,3.0,9.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,21.0,44.0,269.58,63.24,6.0,4153.71,423.67800000000005
45003,3.0,9.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,21.0,57.0,269.58,32.72,25.0,2287.4900000000002,233.324
45009,3.0,9.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,21.0,63.0,269.58,13.6,33.0,1324.3,135.079
45011,3.0,9.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,21.0,63.0,269.58,17.0,8.0,1591.53,162.33599999999998
45021,3.0,9.0,2.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,21.0,70.0,269.58,51.98,9.0,3032.71,309.33599999999996
45022,3.0,9.0,2.0,2.0,1.0,1.0,10.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,21.0,70.0,269.58,3.32,27.0,621.67,63.41
45032,3.0,9.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,21.0,77.0,269.58,5.44,20.0,621.4200000000001,63.385000000000005
45036,3.0,9.0,2.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,21.0,77.0,269.58,4.08,112.0,413.55999999999995,42.18300000000001
45080,3.0,9.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,21.0,132.0,269.58,12.509210509400612,4.0,2632.4500000000003,268.51
45081,3.0,9.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,6.0,327.16,10.68,77.0,1025.19,82.01499999999999
45087,3.0,9.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,28.0,13.0,327.16,52.0,213.0,1249.55,99.964
45088,3.0,9.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,28.0,13.0,327.16,23.35,261.0,2860.36,228.829
45090,3.0,9.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,27.0,327.16,28.48,108.0,1461.01,116.88100000000001
45092,3.0,9.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,27.0,327.16,19.58,119.0,1593.96,127.517
45101,3.0,9.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,34.0,327.16,24.03,80.0,3512.9300000000003,281.034
45102,3.0,9.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,34.0,327.16,12.509210509400612,117.0,1541.48,123.318
45107,3.0,9.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,55.0,327.16,12.509210509400612,310.0,2156.2400000000002,172.499
45119,3.0,9.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,77.0,327.16,36.0,132.0,1482.7199999999998,118.618
45121,3.0,9.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,77.0,327.16,32.04,51.0,1350.51,108.04100000000001
45129,3.0,9.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,28.0,91.0,327.16,44.0,10.0,1751.54,140.123
45132,3.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,28.0,105.0,327.16,14.24,100.0,611.9399999999999,48.955000000000005
45137,3.0,9.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,105.0,327.16,5.56,485.0,373.98,29.918
45143,3.0,9.0,2.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,134.0,327.16,5.56,132.0,189.03,15.122
45144,3.0,9.0,2.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,134.0,327.16,14.24,328.0,473.09999999999997,37.848000000000006
45146,3.0,9.0,2.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,148.0,327.16,48.48,172.0,1472.05,117.764
45153,3.0,9.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,28.0,156.0,327.16,58.0,291.0,1684.85,134.788
45163,3.0,9.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,163.0,327.16,26.7,285.0,1010.51,80.841
45174,3.0,9.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,28.0,185.0,327.16,7.12,323.0,489.77,39.182
45175,3.0,9.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,28.0,185.0,327.16,28.48,327.0,1508.29,120.66300000000001
45176,3.0,9.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,28.0,185.0,327.16,45.1,22.0,1530.41,122.43299999999999
45193,3.0,9.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,192.0,327.16,37.38,80.0,3199.52,255.962
45195,3.0,9.0,2.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,192.0,327.16,49.54,353.0,2529.5,202.36
45199,3.0,9.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,199.0,327.16,17.8,220.0,727.9499999999999,58.236
45206,3.0,9.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,206.0,327.16,18.75,201.0,1507.47,120.59799999999998
45207,3.0,9.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,206.0,327.16,12.17,400.0,511.09000000000003,40.887
45210,3.0,9.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,28.0,206.0,327.16,10.5,212.0,376.84000000000003,30.147000000000002
45212,3.0,9.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,28.0,213.0,327.16,60.0,128.8621416737788,1414.14,113.131
45221,3.0,9.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,10.0,272.55,45.0,47.0,2071.23,209.19400000000002
45228,3.0,9.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,28.0,272.55,22.68,36.0,1071.9199999999998,108.26400000000001
45234,3.0,9.0,2.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,34.0,40.0,272.55,25.0,128.8621416737788,1977.2700000000002,199.704
45245,3.0,9.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,77.0,272.55,24.0,104.0,1641.91,165.833
45259,3.0,9.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,34.0,113.0,272.55,25.0,415.0,1242.53,125.49600000000001
45274,3.0,9.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,167.0,272.55,50.0,49.0,2130.46,215.17600000000004
45283,3.0,9.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,34.0,179.0,272.55,12.509210509400612,206.0,919.6600000000001,92.886
45284,3.0,9.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,34.0,179.0,272.55,39.84,52.0,1181.3,119.311
45289,3.0,9.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,60.0,6.0,260.12,6.0,255.0,1169.6,67.83699999999999
45293,3.0,9.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,60.0,9.0,260.12,10.0,367.0,1494.99,86.70899999999999
45299,3.0,9.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,60.0,9.0,260.12,15.0,55.0,429.17999999999995,24.891999999999996
45321,3.0,9.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,41.0,260.12,4.0,87.0,621.0,36.018
45369,3.0,9.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,7.0,6.0,264.41,12.509210509400612,222.0,1419.95,147.675
45377,3.0,9.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,7.0,114.0,264.41,85.0,29.0,4415.55,459.21700000000004
45384,3.0,9.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,7.0,138.0,264.41,12.509210509400612,129.0,3019.3900000000003,314.01700000000005
45391,3.0,9.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,7.0,195.0,264.41,28.0,267.0,1819.1,189.186
45404,3.0,9.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,7.0,220.0,264.41,12.509210509400612,283.0,2397.34,249.323
45406,3.0,9.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,7.0,220.0,264.41,50.0,472.0,2685.98,279.34200000000004
