,Region,Zone,District,Enumeration area,Holders ID,Parcel,Field,Field Part,CROP,Owner Type,Extension,Irrigation Used,Seed Type,Any Damage,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,Reason for Not Using Fertilizer,Percent of Field in Use,Area Measure - Day,Area Measure - Month,Local Area Unit,Reason for Not Measuring Area,Production local unit,case$id,Farmers associations,Householde ID,Field Weight,Weight of Non-improved Seed,Local Area Amount,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Square meter,Production Of Condition in Kg
373,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,2.0,1.0,50.0,20.0,1.010302301149102e+17,23.0,149.0,170.03,6.4,5.0,9100.0,9100.0,9100.0,0.0
374,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,2.0,1.0,50.0,20.0,1.010302301149103e+17,23.0,149.0,170.03,11.04,10.0,24481.2,24481.2,24481.2,0.0
402,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,20.0,1.0,3.0,50.0,40.0,1.010400402005101e+17,4.0,5.0,144.09,5.1,5.0,11594.0,11594.0,11594.0,0.0
404,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,20.0,1.0,3.0,50.0,40.0,1.010400402005102e+17,4.0,5.0,144.09,10.0,10.0,16235.9,16235.9,16235.9,0.0
406,1.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,100.0,20.0,1.0,3.0,50.0,40.0,1.010400402005105e+17,4.0,5.0,144.09,5.1,5.0,8972.1,8972.1,8972.1,0.0
407,1.0,1.0,4.0,2.0,1.0,6.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,20.0,1.0,3.0,50.0,40.0,1.0104004020051061e+17,4.0,5.0,144.09,2.55,2.5,7575.8,7575.8,7575.8,0.0
409,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,17.0,1.0,3.0,50.0,40.0,1.010400402021102e+17,4.0,21.0,144.09,13.6,5.0,8858.3,8858.3,8858.3,0.0
410,1.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,17.0,1.0,3.0,50.0,40.0,1.010400402021104e+17,4.0,21.0,144.09,6.8,5.0,7308.3,7308.3,7308.3,0.0
411,1.0,1.0,4.0,2.0,1.0,6.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,17.0,1.0,3.0,50.0,40.0,1.0104004020211061e+17,4.0,21.0,144.09,3.0,2.5,14544.288280554496,0.0,5643.2,0.0
416,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,16.0,1.0,3.0,50.0,40.0,1.010400402037102e+17,4.0,37.0,144.09,5.95,7.5,9673.6,9673.6,9673.6,0.0
417,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,16.0,1.0,3.0,50.0,40.0,1.010400402037103e+17,4.0,37.0,144.09,11.9,10.0,15256.7,15256.7,15256.7,0.0
419,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,3.0,50.0,40.0,1.010400402045101e+17,4.0,45.0,144.09,5.95,1.2,5041.1,5041.1,5041.1,0.0
420,1.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,3.0,50.0,40.0,1.0104004020451011e+17,4.0,45.0,144.09,5.95,3.0,7039.2,7039.2,7039.2,0.0
422,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,18.0,1.0,3.0,50.0,40.0,1.010400402045102e+17,4.0,45.0,144.09,3.4,2.5,7369.0,7360.9,7369.0,0.0
424,1.0,1.0,4.0,2.0,1.0,1.0,10.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,19.0,1.0,3.0,50.0,40.0,1.0104004020611011e+17,4.0,61.0,144.09,5.1,10.0,11894.6,11894.6,11894.6,0.0
425,1.0,1.0,4.0,2.0,1.0,1.0,12.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,19.0,1.0,3.0,50.0,40.0,1.0104004020611011e+17,4.0,61.0,144.09,3.4,5.0,14544.288280554496,0.0,12377.9,0.0
428,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,19.0,1.0,3.0,50.0,40.0,1.010400402061102e+17,4.0,61.0,144.09,1.1,9999.9,3603.3,3603.3,3603.3,0.0
429,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,19.0,1.0,3.0,50.0,40.0,1.010400402061103e+17,4.0,61.0,144.09,5.1,5.0,9322.2,9322.2,9322.2,0.0
432,1.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,1.0,2.0,3.0,50.0,40.0,1.0104004020771011e+17,4.0,77.0,144.09,9.8,10.0,16624.4,16624.4,16624.4,0.0
433,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,1.0,2.0,3.0,50.0,40.0,1.010400402077102e+17,4.0,77.0,144.09,5.1,5.0,10270.2,10266.1,10270.2,0.0
434,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,1.0,2.0,3.0,50.0,40.0,1.010400402077103e+17,4.0,77.0,144.09,2.8,2.5,5832.7,5832.7,5832.7,0.0
435,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,23.0,1.0,3.0,50.0,40.0,1.010400402085101e+17,4.0,85.0,144.09,13.6,15.0,28747.0,28747.0,28747.0,0.0
438,1.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,23.0,1.0,7.0,50.0,60.0,1.010400402085104e+17,4.0,85.0,144.09,0.85,100.0,1353.2,1353.2,1353.23,0.0
440,1.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,21.0,1.0,3.0,50.0,40.0,1.0104004021011011e+17,4.0,101.0,144.09,5.95,5.0,17825.9,17825.9,17825.9,0.0
441,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,22.0,1.0,7.0,50.0,40.0,1.010400402117101e+17,4.0,117.0,144.09,13.6,15.0,33120.3,33120.3,33120.3,0.0
446,1.0,1.0,4.0,2.0,1.0,1.0,6.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,24.0,1.0,3.0,50.0,40.0,1.0104004021251011e+17,4.0,125.0,144.09,8.5,5.0,14835.5,14833.3,14835.5,0.0
447,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,24.0,1.0,3.0,50.0,60.0,1.0104004021251011e+17,4.0,125.0,144.09,2.55,9999.9,3189.7,3189.7,3189.73,0.0
448,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,24.0,1.0,3.0,50.0,40.0,1.010400402125102e+17,4.0,125.0,144.09,17.0,15.0,32199.2,32199.2,32199.2,0.0
450,1.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,25.0,1.0,3.0,50.0,40.0,1.0104004021411011e+17,4.0,141.0,144.09,5.95,10.0,20874.0,20874.0,20874.0,0.0
451,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,3.0,50.0,40.0,1.010400402141102e+17,4.0,141.0,144.09,3.4,5.0,12817.5,12896.3,12817.5,0.0
452,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,3.0,50.0,40.0,1.010400402141103e+17,4.0,141.0,144.09,3.4,5.0,17237.3,17301.6,17237.3,0.0
453,1.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,3.0,50.0,40.0,1.010400402141104e+17,4.0,141.0,144.09,7.0,10.0,10858.5,10858.5,10858.5,0.0
456,1.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,7.0,2.0,3.0,50.0,40.0,1.0104004021571011e+17,4.0,157.0,144.09,13.85,20.0,51139.2,51113.9,51139.2,0.0
461,1.0,1.0,4.0,2.0,1.0,1.0,6.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,27.0,1.0,3.0,50.0,40.0,1.0104004021651011e+17,4.0,165.0,144.09,5.1,10.0,14507.3,14507.3,14507.3,0.0
462,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,28.0,1.0,3.0,50.0,60.0,1.010400402165103e+17,4.0,165.0,144.09,1.46,1.2,5643.2,5635.1,5643.23,0.0
464,1.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,29.0,1.0,3.0,50.0,40.0,1.010400402165107e+17,4.0,165.0,144.09,5.1,5.0,12311.5,12311.5,12311.5,0.0
465,1.0,1.0,4.0,2.0,1.0,8.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,29.0,1.0,3.0,50.0,40.0,1.010400402165108e+17,4.0,165.0,144.09,5.1,5.0,15687.6,15687.6,15687.6,0.0
467,1.0,1.0,4.0,2.0,1.0,1.0,9.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,3.0,2.0,3.0,50.0,40.0,1.0104004021831011e+17,4.0,183.0,144.09,3.62,2.5,5938.4,5938.4,5938.4,0.0
469,1.0,1.0,4.0,2.0,1.0,1.0,12.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,3.0,2.0,3.0,50.0,40.0,1.0104004021831011e+17,4.0,183.0,144.09,1.46,9999.9,2845.0,2845.0,2845.0,0.0
471,1.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,5.0,2.0,3.0,50.0,40.0,1.0104004021991011e+17,4.0,199.0,144.09,3.25,2.5,9011.1,9011.1,9011.1,0.0
473,1.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,21.0,1.0,3.0,50.0,10.0,1.0104010010021011e+17,10.0,2.0,147.53,14.5,10.0,10328.2,10328.2,10328.24,0.0
474,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,99.0,99.0,3.0,50.0,0.0,1.010401001002102e+17,10.0,2.0,147.53,30.0,30.0,37721.0,37721.0,37721.03,0.0
476,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,24.0,1.0,3.0,50.0,0.0,1.0104010010121011e+17,10.0,12.0,147.53,15.0,15.0,25316.6,25316.6,25316.63,0.0
479,1.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,28.0,1.0,7.0,50.0,10.0,1.0104010010281011e+17,10.0,28.0,147.53,16.5,20.0,45103.7,45103.7,45103.74,0.0
480,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,28.0,1.0,3.0,51.0,10.0,1.010401001028102e+17,10.0,28.0,147.53,36.0,30.0,7862.21,7862.21,7862.24,0.0
484,1.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,2.0,6.0,50.0,40.0,1.0104010010381011e+17,10.0,38.0,147.53,3.75,40.0,6203.2,6203.2,6203.2,0.0
485,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,2.0,3.0,50.0,40.0,1.010401001038102e+17,10.0,38.0,147.53,9.0,10.0,16327.3,16327.3,16327.3,0.0
491,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,9.0,2.0,3.0,50.0,40.0,1.010401001075104e+17,10.0,75.0,147.53,15.0,20.0,19722.2,20030.6,19722.2,0.0
494,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,11.0,2.0,3.0,50.0,40.0,1.010401001081104e+17,10.0,81.0,147.53,9.75,10.0,7836.6,7836.6,7836.6,0.0
497,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,13.0,2.0,3.0,50.0,40.0,1.010401001091102e+17,10.0,91.0,147.53,15.0,20.0,18675.1,18675.1,18675.1,0.0
500,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,13.0,2.0,3.0,50.0,40.0,1.010401001102102e+17,10.0,102.0,147.53,22.5,10.0,44998.3,44998.3,44998.3,0.0
502,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,14.0,2.0,3.0,50.0,40.0,1.010401001107102e+17,10.0,107.0,147.53,9.0,10.0,29412.0,29412.0,29412.0,0.0
504,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,16.0,2.0,3.0,50.0,10.0,1.010401001117103e+17,10.0,117.0,147.53,41.25,30.0,17056.7,17056.7,17056.74,0.0
507,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,99.0,99.0,3.0,4.0,40.0,1.010401502003102e+17,15.0,3.0,152.48,2.96,5.0,14544.288280554496,0.0,15553.4,0.0
509,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,16.0,1.0,3.0,50.0,40.0,1.010401502017102e+17,15.0,17.0,152.48,5.92,10.0,13230.3,13230.3,13230.3,0.0
511,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,17.0,1.0,3.0,50.0,40.0,1.010401502031102e+17,15.0,31.0,152.48,5.9,10.0,20138.8,20138.8,20138.8,0.0
514,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,3.0,50.0,40.0,1.010401502038102e+17,15.0,38.0,152.48,7.4,15.0,21744.1,21744.1,21744.1,0.0
516,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,19.0,1.0,3.0,50.0,40.0,1.010401502053102e+17,15.0,53.0,152.48,2.96,5.0,12203.6,12203.6,12203.6,0.0
519,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,20.0,1.0,3.0,50.0,40.0,1.010401502067102e+17,15.0,67.0,152.48,6.66,5.0,14544.288280554496,0.0,5402.7,0.0
522,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,99.0,99.0,3.0,50.0,40.0,1.010401502074102e+17,15.0,74.0,152.48,2.96,10.0,19344.6,19344.6,19344.6,0.0
524,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,22.0,1.0,3.0,50.0,40.0,1.010401502088103e+17,15.0,88.0,152.48,4.44,10.0,22767.1,22547.3,22767.1,0.0
527,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,23.0,1.0,3.0,50.0,40.0,1.0104015021022021e+17,15.0,102.0,152.48,8.88,20.0,23304.2,23304.2,23304.2,0.0
529,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,24.0,1.0,3.0,50.0,40.0,1.010401502109102e+17,15.0,109.0,152.48,8.88,20.0,20920.0,20920.0,20920.0,0.0
531,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,25.0,1.0,3.0,50.0,40.0,1.010401502123102e+17,15.0,123.0,152.48,5.18,10.0,17948.1,17948.1,17948.1,0.0
533,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,3.0,5.0,40.0,1.010401502137102e+17,15.0,137.0,152.48,11.84,15.0,0.0,22048.9,22048.9,0.0
535,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,27.0,1.0,3.0,50.0,40.0,1.010401502144102e+17,15.0,144.0,152.48,5.18,10.0,7939.2,7939.2,7939.2,0.0
537,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,28.0,1.0,3.0,50.0,40.0,1.010401502158102e+17,15.0,158.0,152.48,4.44,10.0,9549.9,9549.9,9549.9,0.0
539,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,29.0,1.0,3.0,50.0,40.0,1.010401502172101e+17,15.0,172.0,152.48,4.44,10.0,13650.9,13650.9,13650.9,0.0
540,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,29.0,1.0,3.0,50.0,40.0,1.010401502172102e+17,15.0,172.0,152.48,16.0,25.0,25318.6,25318.6,25318.6,0.0
542,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,16.0,1.0,6.0,50.0,50.0,1.010500301006101e+17,3.0,6.0,155.06,1.7,10.0,2599.8,2599.8,2599.81,0.0
543,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,16.0,1.0,3.0,50.0,40.0,1.010500301006101e+17,3.0,6.0,155.06,6.8,12.5,35649.7,35649.7,35649.7,0.0
558,1.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,19.0,1.0,3.0,50.0,40.0,1.010500301024104e+17,3.0,24.0,155.06,6.8,10.0,29980.7,29980.7,29980.7,0.0
560,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,21.0,1.0,3.0,50.0,40.0,1.010500301042105e+17,3.0,42.0,155.06,8.5,20.0,36786.0,36786.0,36786.0,0.0
563,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,100.0,99.0,99.0,3.0,1.0,40.0,1.010500301051103e+17,3.0,51.0,155.06,17.0,40.0,14544.288280554496,0.0,27555.6,0.0
574,1.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,3.0,50.0,40.0,1.0105003010961011e+17,3.0,96.0,155.06,4.25,5.0,11166.2,11166.2,11166.2,0.0
575,1.0,1.0,5.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,3.0,50.0,40.0,1.0105003010961011e+17,3.0,96.0,155.06,4.25,10.0,24504.3,25438.2,24504.3,0.0
584,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,7.0,2.0,3.0,50.0,40.0,1.010500301132103e+17,3.0,132.0,155.06,13.6,10.0,29123.2,29148.0,29123.2,0.0
585,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,7.0,2.0,3.0,50.0,40.0,1.010500301132104e+17,3.0,132.0,155.06,13.6,20.0,38124.9,38124.9,38124.9,0.0
588,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,12.0,2.0,3.0,50.0,40.0,1.010500301141102e+17,3.0,141.0,155.06,6.8,10.0,15772.9,15777.9,15772.9,0.0
594,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,14.0,2.0,3.0,50.0,40.0,1.010500301159104e+17,3.0,159.0,155.06,13.6,20.0,41366.5,41366.5,41366.5,0.0
597,1.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,16.0,2.0,99.0,50.0,50.0,1.0105003011771011e+17,3.0,177.0,155.06,0.85,10.0,928.1,928.1,928.11,0.0
606,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,16.0,2.0,3.0,50.0,40.0,1.010500301204102e+17,3.0,204.0,155.06,6.8,10.0,18604.4,18604.4,18604.4,0.0
612,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,20.0,1.0,3.0,50.0,40.0,1.010500903001102e+17,9.0,1.0,210.42,18.72,25.0,47034.1,47034.1,47034.1,0.0
613,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,20.0,1.0,3.0,50.0,40.0,1.010500903001103e+17,9.0,1.0,210.42,10.14,10.0,22893.0,22893.0,22893.0,0.0
615,1.0,1.0,5.0,3.0,1.0,6.0,2.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,20.0,1.0,3.0,50.0,40.0,1.0105009030011061e+17,9.0,1.0,210.42,15.6,10.0,36389.8,36389.8,36389.8,0.0
617,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,21.0,1.0,6.0,50.0,40.0,1.010500903012101e+17,9.0,12.0,210.42,3.48,30.0,9900.0,9900.0,9900.0,0.0
618,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,7.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,21.0,1.0,6.0,50.0,40.0,1.010500903012101e+17,9.0,12.0,210.42,2.88,25.0,7820.6,7820.6,7820.6,0.0
619,1.0,1.0,5.0,3.0,1.0,1.0,4.0,1.0,7.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,21.0,1.0,6.0,50.0,40.0,1.0105009030121011e+17,9.0,12.0,210.42,2.07,20.0,4015.5,4015.5,4015.5,0.0
620,1.0,1.0,5.0,3.0,1.0,1.0,5.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,21.0,1.0,6.0,50.0,40.0,1.0105009030121011e+17,9.0,12.0,210.42,1.5,10.0,3210.0,3210.0,3210.0,0.0
621,1.0,1.0,5.0,3.0,1.0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,21.0,1.0,6.0,50.0,40.0,1.0105009030121011e+17,9.0,12.0,210.42,1.0,5.0,2871.7,2871.7,2871.7,0.0
622,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,22.0,1.0,6.0,50.0,50.0,1.010500903012102e+17,9.0,12.0,210.42,1.0,10.0,1545.4,1545.4,1545.41,0.0
623,1.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,22.0,1.0,3.0,50.0,40.0,1.010500903012102e+17,9.0,12.0,210.42,5.46,5.0,10795.2,10795.2,10795.2,0.0
